,expiration_timestamp,option_type,instrument_name,strike,underlying_price,underlying_index,timestamp,stats,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,index_price,greeks,estimated_delivery_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv
335,1599984000000,put,BTC-13SEP20-9500-P,9500.0,10436.42,SYN.BTC-13SEP20,1599952123747,"{'volume': 8.5, 'price_change': 100.0, 'low': 0.0005, 'high': 0.001}",open,0.0,38.5,0.0001,0.015,0.0,48.14,0.001,0.0,10435.59,"{'vega': 0.0, 'theta': 0.0, 'rho': 0.0, 'gamma': 0.0, 'delta': 0.0}",10435.59,21944987828,[],0.0,0.0,0.0,0.0005,30.0,"[[0.0005, 30.0], [0.001, 48.8], [0.0015, 30.0]]",154.56
336,1601020800000,call,BTC-25SEP20-5000-C,5000.0,10460.99,BTC-25SEP20,1599952123747,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.52,47.9,0.5075,0.5375,0.52211634,136.86,0.498,0.0,10435.59,"{'vega': 0.07199, 'theta': -0.39827, 'rho': 1.69008, 'gamma': 0.0, 'delta': 0.99888}",10435.59,21945551464,"[[0.511, 8.0], [0.5095, 0.2]]",0.0,0.511,8.0,0.534,8.0,"[[0.534, 8.0], [0.535, 0.2], [0.58, 0.8], [0.9, 1.1]]",280.48
337,1600416000000,call,BTC-18SEP20-14750-C,14750.0,10446.65,SYN.BTC-18SEP20,1599952123746,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,21.2,0.0001,0.015,3.478e-05,91.64,0.001,0.0,10435.59,"{'vega': 0.04854, 'theta': -0.36331, 'rho': 0.00172, 'gamma': 0.0, 'delta': 0.00115}",10435.59,21945394669,[],0.0,0.0,0.0,0.001,60.0,"[[0.001, 60.0], [0.0015, 30.0], [0.002, 30.0], [0.0085, 17.0]]",131.03
338,1601020800000,put,BTC-25SEP20-8500-P,8500.0,10460.99,BTC-25SEP20,1599952123746,"{'volume': 65.7, 'price_change': -21.4286, 'low': 0.005, 'high': 0.007}",open,0.01,960.8,0.0001,0.0235,0.0052401,81.93,0.0055,0.0,10435.59,"{'vega': 2.67809, 'theta': -8.86986, 'rho': -0.27835, 'gamma': 9e-05, 'delta': -0.07328}",10435.59,21945548525,"[[0.005, 17.4], [0.0045, 31.0], [0.004, 30.0], [0.0035, 14.0], [0.003, 100.0], [0.001, 1.0], [0.0005, 0.2]]",80.98,0.005,17.4,0.0055,5.0,"[[0.0055, 5.0], [0.006, 2.0], [0.0065, 40.0], [0.007, 77.0], [0.0075, 30.5], [0.0085, 14.0], [0.0185, 5.0], [0.06, 0.1]]",82.94
339,1601625600000,put,BTC-2OCT20-11250-P,11250.0,10471.76,SYN.BTC-2OCT20,1599952123747,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.1,0.0,0.06,0.136,0.0950826,51.73,,0.0,10435.59,"{'vega': 8.30921, 'theta': -11.09711, 'rho': -4.45186, 'gamma': 0.00028, 'delta': -0.70607}",10435.59,21945544091,"[[0.088, 16.4]]",42.46,0.088,16.4,0.1005,16.4,"[[0.1005, 16.4]]",58.42
340,1599984000000,put,BTC-13SEP20-10500-P,10500.0,10436.42,SYN.BTC-13SEP20,1599952123747,"{'volume': 19.1, 'price_change': -58.1395, 'low': 0.008, 'high': 0.0215}",open,0.02,18.9,0.0001,0.04,0.00877571,40.65,0.009,0.0,10435.59,"{'vega': 1.18851, 'theta': -24.15704, 'rho': -0.07247, 'gamma': 0.00266, 'delta': -0.67855}",10435.59,21945621413,"[[0.0075, 11.0], [0.007, 0.4], [0.0005, 0.2]]",28.92,0.0075,11.0,0.01,0.4,"[[0.01, 0.4], [0.011, 6.0], [0.012, 2.3], [0.044, 0.1]]",51.14
341,1608883200000,put,BTC-25DEC20-28000-P,28000.0,10600.97,BTC-25DEC20,1599952123747,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,1.68,3.8,1.567,1.7565,1.6517514,98.71,1.6545,0.0,10435.59,"{'vega': 6.39609, 'theta': -3.05397, 'rho': -77.91986, 'gamma': 2e-05, 'delta': -0.94366}",10435.59,21945551931,"[[1.602, 0.1], [0.0015, 0.1], [0.0005, 0.5]]",0.0,1.602,0.1,1.6865,0.1,"[[1.6865, 0.1]]",134.83
342,1600070400000,put,BTC-14SEP20-9375-P,9375.0,10438.46,SYN.BTC-14SEP20,1599952123749,"{'volume': 16.5, 'price_change': 0.0, 'low': 0.0005, 'high': 0.0005}",open,,16.5,0.0001,0.015,7.16e-06,55.68,0.0005,0.0,10435.59,"{'vega': 0.01685, 'theta': -0.07471, 'rho': -0.0003, 'gamma': 1e-05, 'delta': -0.00077}",10435.59,21941119052,[],0.0,0.0,0.0,0.001,30.1,"[[0.001, 30.1], [0.0015, 30.0], [0.002, 39.0]]",101.43
343,1616745600000,call,BTC-26MAR21-11000-C,11000.0,10737.87,BTC-26MAR21,1599952130231,"{'volume': 1.0, 'price_change': 0.0, 'low': 0.209, 'high': 0.209}",open,0.2,305.6,0.151,0.2745,0.20632536,75.02,0.209,0.0,10435.59,"{'vega': 30.44688, 'theta': -5.87543, 'rho': 21.98568, 'gamma': 7e-05, 'delta': 0.59082}",10435.59,21945640172,"[[0.203, 26.3], [0.1585, 7.0], [0.1535, 1.0], [0.144, 1.0], [0.135, 1.0], [0.1255, 1.0], [0.1155, 0.1], [0.11, 2.0], [0.02, 1.0], [0.0005, 1.0]]",73.84,0.203,26.3,0.21,18.4,"[[0.21, 18.4], [0.211, 14.7], [0.22, 1.0], [0.2865, 0.1]]",76.31
344,1606464000000,call,BTC-27NOV20-9000-C,9000.0,10557.86,SYN.BTC-27NOV20,1599952128347,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.2,0.0,0.1655,0.2535,0.20634378,70.85,,0.0,10435.59,"{'vega': 15.42584, 'theta': -7.25058, 'rho': 11.72925, 'gamma': 9e-05, 'delta': 0.74436}",10435.59,21945606742,"[[0.2025, 27.2]]",68.21,0.2025,27.2,0.2095,21.2,"[[0.2095, 21.2], [0.2105, 6.0]]",73.01
345,1608883200000,call,BTC-25DEC20-28000-C,28000.0,10600.99,BTC-25DEC20,1599952130797,"{'volume': 1.3, 'price_change': 0.0, 'low': 0.009, 'high': 0.009}",open,0.01,761.0,0.0001,0.04,0.0104838,98.71,0.009,0.0,10435.64,"{'vega': 6.39618, 'theta': -3.05402, 'rho': 1.37674, 'gamma': 2e-05, 'delta': 0.05634}",10435.64,21945623572,"[[0.01, 0.5], [0.0095, 48.1], [0.009, 24.0], [0.0085, 34.0], [0.008, 10.0], [0.0075, 24.0], [0.007, 30.0], [0.0065, 20.0]]",97.9,0.01,0.5,0.011,20.1,"[[0.011, 20.1], [0.0115, 45.3], [0.012, 38.0], [0.0125, 24.1], [0.035, 0.1], [0.15, 0.3], [0.2225, 0.3]]",99.56
346,1600070400000,put,BTC-14SEP20-9500-P,9500.0,10438.49,SYN.BTC-14SEP20,1599952131802,"{'volume': 0.3, 'price_change': 0.0, 'low': 0.0005, 'high': 0.0005}",open,,0.3,0.0001,0.015,2.799e-05,55.67,0.0005,0.0,10435.59,"{'vega': 0.05344, 'theta': -0.29217, 'rho': -0.00107, 'gamma': 2e-05, 'delta': -0.00271}",10435.59,21941119050,[],0.0,0.0,0.0,0.001,30.0,"[[0.001, 30.0], [0.0015, 46.0], [0.002, 30.0]]",91.1
347,1616745600000,call,BTC-26MAR21-14000-C,14000.0,10737.89,BTC-26MAR21,1599952131806,"{'volume': 2.2, 'price_change': 2.381, 'low': 0.126, 'high': 0.129}",open,0.13,1970.3,0.08,0.203,0.1324206,77.87,0.129,0.0,10435.59,"{'vega': 30.74314, 'theta': -6.15849, 'rho': 16.87417, 'gamma': 6e-05, 'delta': 0.42752}",10435.59,21945635454,"[[0.132, 0.2], [0.128, 14.8], [0.127, 4.8], [0.126, 8.0], [0.1225, 0.1], [0.122, 5.0], [0.114, 15.0], [0.112, 1.0], [0.107, 50.0], [0.0405, 0.1], [0.0135, 0.2], [0.002, 0.5]]",77.73,0.132,0.2,0.133,4.8,"[[0.133, 4.8], [0.1355, 8.0], [0.136, 14.9], [0.2015, 0.1], [1.0, 2.4]]",78.08
348,1600416000000,call,BTC-18SEP20-10750-C,10750.0,10446.8,SYN.BTC-18SEP20,1599952131803,"{'volume': 74.7, 'price_change': -11.5385, 'low': 0.0075, 'high': 0.013}",open,0.01,393.3,0.0001,0.0385,0.01078081,45.57,0.0115,0.0,10435.59,"{'vega': 4.4826, 'theta': -19.02251, 'rho': 0.46291, 'gamma': 0.00061, 'delta': 0.31204}",10435.59,21945625110,"[[0.01, 24.1], [0.0085, 10.5], [0.008, 0.1], [0.0075, 0.1], [0.006, 0.2], [0.002, 0.1], [0.001, 0.5], [0.0005, 0.2]]",43.73,0.01,24.1,0.0115,0.4,"[[0.0115, 0.4], [0.0125, 34.0], [0.0135, 0.6], [0.015, 2.0]]",47.23
349,1601625600000,put,BTC-2OCT20-13500-P,13500.0,10472.09,SYN.BTC-2OCT20,1599952131802,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.3,0.0,0.2525,0.3385,0.29235298,65.28,,0.0,10435.59,"{'vega': 2.61734, 'theta': -4.41067, 'rho': -6.88543, 'gamma': 7e-05, 'delta': -0.94671}",10435.59,21935556439,[],0.0,0.0,0.0,0.0,0.0,[],0.0
350,1600416000000,call,BTC-18SEP20-10250-C,10250.0,10446.8,SYN.BTC-18SEP20,1599952131803,"{'volume': 16.7, 'price_change': 0.0, 'low': 0.0285, 'high': 0.0365}",open,0.03,312.4,0.009,0.0655,0.03383923,48.45,0.035,0.0,10435.59,"{'vega': 4.74922, 'theta': -21.43077, 'rho': 0.92829, 'gamma': 0.00061, 'delta': 0.63796}",10435.59,21945637095,"[[0.0325, 18.0], [0.03, 0.5], [0.018, 6.0], [0.0005, 0.2]]",45.49,0.0325,18.0,0.036,18.0,"[[0.036, 18.0], [0.0365, 6.1], [0.038, 0.1], [0.04, 0.1], [0.044, 0.1], [0.0465, 1.0]]",53.17
351,1606464000000,put,BTC-27NOV20-16000-P,16000.0,10558.02,SYN.BTC-27NOV20,1599952131802,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.55,0.2,0.482,0.6095,0.53892465,76.04,0.569,0.0,10435.59,"{'vega': 11.25815, 'theta': -5.67951, 'rho': -30.24846, 'gamma': 6e-05, 'delta': -0.84855}",10435.59,21945550303,"[[0.5145, 0.1]]",0.0,0.5145,0.1,0.577,0.1,"[[0.577, 0.1]]",105.31
352,1608883200000,put,BTC-25DEC20-32000-P,32000.0,10600.94,BTC-25DEC20,1599952131802,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,2.06,2.5,1.932,2.139,2.02580442,102.32,2.0375,0.0,10435.59,"{'vega': 4.81131, 'theta': -2.38135, 'rho': -89.6557, 'gamma': 1e-05, 'delta': -0.96051}",10435.59,21945568473,"[[1.9825, 0.1], [0.0015, 0.1], [0.0005, 1.0]]",0.0,1.9825,0.1,2.0715,0.1,"[[2.0715, 0.1]]",152.34
353,1601020800000,put,BTC-25SEP20-10250-P,10250.0,10461.3,BTC-25SEP20,1599952131805,"{'volume': 68.1, 'price_change': -9.375, 'low': 0.029, 'high': 0.032}",open,0.03,97.0,0.008,0.061,0.02855761,52.02,0.029,0.0,10435.59,"{'vega': 7.42547, 'theta': -15.61477, 'rho': -1.50882, 'gamma': 0.00038, 'delta': -0.39706}",10435.59,21945632481,"[[0.027, 50.3], [0.0245, 8.0], [0.02, 0.1], [0.0065, 0.5], [0.0035, 0.2], [0.0005, 1.0]]",49.82,0.027,50.3,0.03,29.3,"[[0.03, 29.3], [0.0305, 23.9], [0.0315, 8.0], [0.033, 1.0]]",54.05
354,1608883200000,call,BTC-25DEC20-8000-C,8000.0,10600.94,BTC-25DEC20,1599952131802,"{'volume': 0.3, 'price_change': 0.0, 'low': 0.296, 'high': 0.296}",open,0.29,53.2,0.254,0.34,0.29339892,74.64,0.296,0.0,10435.59,"{'vega': 14.91286, 'theta': -5.38445, 'rho': 15.74571, 'gamma': 6e-05, 'delta': 0.81787}",10435.59,21945636611,"[[0.29, 23.6], [0.256, 0.1]]",72.21,0.29,23.6,0.2965,17.6,"[[0.2965, 17.6], [0.2995, 6.0], [0.344, 0.1]]",76.84
355,1606464000000,put,BTC-27NOV20-14000-P,14000.0,10558.03,SYN.BTC-27NOV20,1599952135831,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.38,0.0,0.311,0.4335,0.36572851,71.67,,0.0,10435.63,"{'vega': 14.94381, 'theta': -7.10547, 'rho': -24.52352, 'gamma': 9e-05, 'delta': -0.75914}",10435.63,21945550355,"[[0.33, 0.1]]",37.52,0.33,0.1,0.416,0.1,"[[0.416, 0.1]]",103.49
356,1601020800000,call,BTC-25SEP20-8000-C,8000.0,10461.46,BTC-25SEP20,1599952135830,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.23,241.7,0.2125,0.2705,0.23948412,95.36,0.22,0.0,10435.63,"{'vega': 2.08222, 'theta': -8.0269, 'rho': 2.50795, 'gamma': 6e-05, 'delta': 0.94694}",10435.63,21945638260,"[[0.2355, 1.5], [0.235, 6.0], [0.2165, 0.1]]",59.1,0.2355,1.5,0.242,7.5,"[[0.242, 7.5], [0.2465, 14.0], [0.267, 0.1], [0.3585, 3.0], [0.37, 0.3], [0.4, 0.2], [0.5, 0.1]]",106.48
357,1601625600000,call,BTC-2OCT20-11500-C,11500.0,10472.26,SYN.BTC-2OCT20,1599952136948,"{'volume': 1.0, 'price_change': 0.0, 'low': 0.0165, 'high': 0.0165}",open,0.01,17.2,0.001,0.0415,0.01594149,52.52,0.0165,0.0,10435.43,"{'vega': 7.46264, 'theta': -10.1187, 'rho': 1.23317, 'gamma': 0.00024, 'delta': 0.23785}",10435.43,21945641064,"[[0.016, 0.2], [0.0145, 24.0], [0.014, 24.0], [0.0135, 34.0], [0.013, 0.5], [0.0075, 0.1], [0.0025, 0.2]]",52.6,0.016,0.2,0.0165,29.5,"[[0.0165, 29.5], [0.017, 24.0], [0.0175, 24.0], [0.018, 34.0], [0.0205, 0.5], [0.023, 0.2]]",53.3
